GN2_tracksel_Lxy perfect_tracksel_Lxy SV1_Lxy HadronConeExclTruthLabelLxy HadronConeExclTruthLabelID Truth_Chi2 GN2_chi2
7.603656238469281 7.603656238469281 8.368171 4.2557225 5 0.015991084417993302 0.015991084417993302
1.524961374796796 1.524961374796796 5.7684145 5.8965683 5 1.594133224666847 1.594133224666847
2.460710045558816 2.460710045558816 2.5158057 2.3152676 5 17.623220910483788 17.623220910483788
0.6553222228319684 0.7453652154932839 nan 1.696101 5 0.012077582214052371 0.03469984937786472
4.164360757049939 4.164360757049939 5.1670337 5.7325296 5 0.5208704268497502 0.5208704268497502
14.827927710360868 14.827927710360868 15.730009 14.595209 5 6.429301831808868 6.429301831808868
9.888567320043997 9.888567320043997 9.95905 10.103527 5 0.20784110227981922 0.20784110227981922
0.3646798852377243 0.3646798852377243 1.9875932 0.20629144 5 0.04806715894490851 0.04806715894490851
11.035041100485502 4.739475601291698 12.2085705 10.427395 5 1.8000825202875392 7.832936788015422
14.691958220232765 14.691958220232765 18.761822 16.884144 5 0.5055283615658759 0.5055283615658759
0.08862304687499999 1.934382257833047 nan 1.7857854 5 0.0011358056441195278 0.0
0.0093841552734375 0.8316065706264851 nan 0.86022216 5 0.0014023570260472413 0.0
4.541095779582563 4.541095779582563 7.4702744 5.2037616 5 0.057132687961713724 0.057132687961713724
8.33957621371315 8.347661381702725 8.760917 8.275675 5 6.785377397978794 3.3734574959973833
3.9868812227195893 3.970395365507682 4.921526 5.319846 5 0.1690179347001131 0.15800368177676596
2.786606512900803 2.786026719906365 7.5445504 6.579876 5 2.474389828750538 0.859361160356231
14.880700332968395 14.880700332968395 14.927292 14.997497 5 0.20263713760029786 0.20263713760029786
1.3679812453711495 1.826008765595597 22.867306 0.9112786 5 4.130637334016278 4.004242099592009
0.6039117330371946 0.6039117330371946 3.4047608 4.287309 5 0.34905106031107136 0.34905106031107136
4.998840731952596 4.998840731952596 8.441087 9.007529 5 2.559122659920531 2.559122659920531
0.11834277600073428 0.06465529448553892 nan 0.69875187 5 0.03031704101164612 0.03494347149751051
0.6548462548532779 2.927342448130224 10.789126 11.468385 4 0.23641249760051858 0.26268484758643906
3.1952921822286644 3.1952921822286644 3.307095 4.055083 5 0.08532936629078093 0.08532936629078093
9.571101344505491 9.571101344505491 10.699201 5.6276937 5 0.34072002599377443 0.34072002599377443
2.8132629589065092 2.8132629589065092 7.8604717 8.260626 5 0.6717862926047352 0.6717862926047352
2.1812957287136983 2.1812957287136983 2.153789 2.5961921 5 1.4019238366766047 1.4019238366766047
10.73999589781386 12.152918572118175 13.790788 12.868489 5 7.766171987807254 0.031063237376952206
2.239867012720077 2.239867012720077 2.8365364 2.6217232 5 0.06812436646647806 0.06812436646647806
7.729642532825429 7.729642532825429 7.6829567 7.4110084 5 10.900406348834633 10.900406348834633
45.06465016026028 44.774981328157956 44.54937 22.351841 5 35.264092073743655 0.0035508572523403805
4.556926540406386 4.556926540406386 23.251013 23.04117 5 14.721399742950297 14.721399742950297
0.11578369140625 0.11578369140625 nan 2.1652887 5 0.0 0.0
0.733928096606193 0.733928096606193 6.318717 3.4637024 5 3.2787061836677003 3.2787061836677003
5.178015049967135 5.178015049967135 7.117429 7.2067313 5 0.7489037310611129 0.7489037310611129
29.74316483955759 29.135402646184442 37.115005 28.627348 4 0.004938196141573636 0.07987791686928791
0.49131703435055146 0.37515997094599807 1.2397271 1.8458889 5 0.10659511645304856 0.07488601481647285
1.1705397284361707 1.1653424947974689 4.8762107 5.218561 5 0.25509278816006564 0.37237861263080824
1.0348864151229618 0.9913403296715514 2.8318892 0.7508502 5 0.04514322214074526 0.047162923604015715
1.391804522595547 1.391804522595547 1.9189779 2.6935518 5 0.1010023382078298 0.1010023382078298
1.7786364513404294 1.7786364513404294 nan 1.1652943 5 0.041511242872269 0.041511242872269
0.19705968198899362 0.19705968198899362 0.8799867 1.4046823 5 0.008753966766437846 0.008753966766437846
1.7892053305818258 1.7892053305818258 2.9358044 2.6484234 5 0.22068025710513567 0.22068025710513567
2.4803465043624335 2.4803465043624335 15.610486 13.545148 5 0.8540305997100535 0.8540305997100535
2.8110449998822147 2.8110449998822147 6.6184306 5.456394 5 3.1710681607406723 3.1710681607406723
0.4564219400223495 0.13952047809160853 1.9988998 0.60795116 5 5.495239288665637 5.36589775814386
1.8298900562890292 1.8318952083522233 5.3290324 1.4528862 5 0.0065620740142473015 0.04677695908139557
2.636756503934665 0.024993896484375003 nan 3.818025 5 0.0 0.016075790543058105
3.6797989692033632 6.674252147775009 6.9777074 4.725286 5 0.027878313459947977 0.17683284631852084
6.001709201969794 6.001709201969794 nan 2.3995762 4 7.969576037478741e-05 7.969576037478741e-05
0.037841796875 0.9665916289312609 nan 1.3888199 5 0.0007818771131905747 0.0
0.022171020507812503 0.5618980668486591 nan 0.715681 5 0.7749278210877452 0.0
5.6993936064769555 5.683031835601333 7.934981 6.9924574 5 0.05979420702335726 0.10354645317904151
0.12204238643211959 0.12204238643211959 1.0003264 1.7047955 5 0.014943696554046454 0.014943696554046454
0.09620012881324067 0.33763920877345976 nan 1.2268549 4 0.008564868409892554 0.03710063207205655
1.4015341712172515 1.4015341712172515 2.5937586 1.4084712 5 0.041458711951673416 0.041458711951673416
12.364637619681067 12.364637619681067 17.779202 15.492967 5 2.314275624314876 2.314275624314876
0.8830225644555209 0.8830225644555209 7.5874047 7.159054 5 0.10183224991508533 0.10183224991508533
7.6651900170817955 7.6651900170817955 3.478519 3.8262537 5 0.16449422291998816 0.16449422291998816
1.270059783629948 1.217714854213733 3.7620413 2.3526196 5 0.9205327277168776 0.10440959292746331
1.6431836241767763 0.6248724874384837 nan 0.87114936 4 0.013292803119422783 0.0025137897765307145
0.3821805541123898 0.06092138650103754 0.64788187 0.5844941 5 0.02056054241823664 0.014419833359045809
1.2719925898064666 1.2719925898064666 nan 2.700956 5 0.05187430229399103 0.05187430229399103
0.6313222560648046 0.6994990243472982 nan 0.28117377 5 0.1882418778221805 0.00251012484291878
20.456315534915195 1.0018904322579016 21.909187 20.11881 5 2.7598242396618686 2.8878970241501216
0.7337087045186147 0.7337087045186147 4.702454 4.1305523 5 0.2793293436795565 0.2793293436795565
17.17396707714586 17.17396707714586 14.301513 14.705848 5 1.9873858455233284 1.9873858455233284
5.109793547238804 5.1632510362014115 6.623857 3.6099303 5 3.8197283299227274 3.8891344267159185
1.4375000000000002 1.4375000000000002 nan 28.417004 5 0.0 0.0
2.33724667716941 2.33724667716941 4.8691688 3.8583462 5 0.30668781102522863 0.30668781102522863
0.6657089320118055 0.6657089320118055 2.360818 1.7791657 5 0.08117279798227776 0.08117279798227776
4.8812301478215785 4.8812301478215785 3.927876 4.6456637 5 0.22535037788387546 0.22535037788387546
3.1866746104311425 3.1866746104311425 3.1910057 7.4007106 5 3.503714462863352 3.503714462863352
0.057830810546875 6.9826570273014905 nan 0.5522016 4 0.0038648411734106924 0.0
0.34856846216258575 4.88330083321671 4.8795266 4.2182207 5 8.674730214953674e-07 0.9849808831284153
1.13841071057258 1.13841071057258 15.638828 15.643005 5 10.556296660048814 10.556296660048814
0.3447570704935141 0.3447570704935141 5.2062397 0.7381946 5 0.20887425215250094 0.20887425215250094
0.49374784158826684 0.46901138224575195 1.2884746 1.7762464 5 0.024721103636919636 0.12326228711403765
0.7553710937499999 0.7553710937499999 nan 15.701566 4 0.0 0.0
2.5109502244770194 2.5109502244770194 4.7361417 4.0836773 5 0.16796113479063746 0.16796113479063746
26.012817555839142 0.26806640625 19.04152 12.23692 5 0.0 42.25036532932668
0.41961533066065054 0.17391349928074323 1.6125324 0.5079194 5 0.00797379475828813 0.006807077573383402
0.7289789865449123 1.9625497397169112 2.0641296 1.3400084 5 0.08389623277798776 0.1341040299345622
9.77542516539615 33.79119978772481 33.97611 33.725925 5 0.9252367899080863 23.11603430825892
0.5796243780089324 0.5796243780089324 6.4325233 6.7747083 4 0.2076042087454224 0.2076042087454224
5.56204846389998 5.548010625807975 4.9454293 3.235916 5 2.438916625404609 2.4717673492020893
20.493319477455582 20.493319477455582 34.76319 30.89395 5 1.7079880252082016 1.7079880252082016
0.0206298828125 0.0206298828125 nan 1.2414483 5 0.0 0.0
3.1566063700409854 3.1549751392190513 9.643384 4.001676 5 0.757506799612944 0.7443461898409669
16.258787930943402 16.258787930943402 16.441069 8.935957 5 2.108152959796297 2.108152959796297
0.15078532265349304 0.15078532265349304 1.9570462 1.283065 5 0.5122650132566376 0.5122650132566376
6.495849628088821 6.495864503055869 3.1480203 5.74712 4 0.5908828639132361 0.6898163304717926
3.870917628969237 3.870917628969237 4.0793214 1.7249328 5 1.541541290669486 1.541541290669486
2.7265712373722555 1.2053200936825406 1.3565727 0.5138933 5 0.2606075804152965 0.535627448562218
11.342091755565615 11.342091755565615 11.209673 11.032716 5 1.0748251319188187 1.0748251319188187
4.398780633962519 4.398780633962519 6.2111387 5.5929217 5 1.7601116699950978 1.7601116699950978
14.883438576348762 36.82601274317902 nan 62.982864 5 21.25542245166361 4.500175638727307
29.98709005290442 29.98709005290442 16.65574 16.382944 5 0.030050809500083 0.030050809500083
0.33126346725060685 0.32552629151018403 0.8208289 0.7004757 5 1.1703820688220563 1.1728466236921054
1.2530029481924696 1.2530029481924696 nan 0.74536943 5 0.012786156183571207 0.012786156183571207
2.322942201597776 2.2891463951300524 7.6220307 8.235156 5 5.390846195103687 5.4048683191506
1.8963041324078367 1.9658522930841984 nan 5.732932 5 0.35108115257606615 0.06294665960158888
0.35892519658177213 0.35892519658177213 3.8463223 2.7082894 5 4.074125296572891 4.074125296572891
0.7555714783954802 2.7667828104732197 nan 3.408799 4 0.0028157157904895843 0.012537841829508015
1.9211518400339256 1.9211518400339256 2.428586 1.3259729 5 0.2669589440206297 0.2669589440206297
4.085643331279794 4.085643331279794 4.5153275 3.9131413 5 0.034987740922237914 0.034987740922237914
26.703343090676704 23.684251631080723 31.391888 25.569918 5 1.5587205315500916 10.026835748765901
0.362552525099951 0.8369425963850706 1.8430896 2.294758 5 0.013059775688059326 0.060965349142991114
12.329736489675241 12.329736489675241 18.656435 12.977663 5 7.879956482804615 7.879956482804615
1.5241952532966856 0.278564453125 1.6093134 3.2774463 4 0.0 0.00010877871931259256
3.513025466552252 1.0049168172035639 5.381723 4.834258 5 1.6922660910139555 9.201324445013348
15.469783314921385 15.469783314921385 15.705672 17.09846 5 0.0004462555519815807 0.0004462555519815807
0.20259519810643342 0.20323953756362131 2.7141175 3.3090713 5 0.9474735814840486 2.5745546596668802
3.545348052896218 3.545348052896218 4.816734 0.8208341 5 0.056264695139153095 0.056264695139153095
0.5696621395566096 0.5103555570078514 2.7318103 3.2343936 5 4.46770601940174 4.630935263467313
16.19774661747376 10.911649748827713 nan 6.5785685 5 0.015230507039235423 1.5167658279084402
0.9948416459404994 0.15771484375 nan 1.4328308 4 0.0 0.04311302243184943
0.04364013671875 8.864631891858702 nan 1.4652137 5 4.681245014653775 0.0
1.758311949851978 0.8695355877667816 4.201879 3.781304 5 0.9082336857250398 0.10319920198357713
3.3544058820886855 3.3544058820886855 3.891318 3.6594517 5 1.012979323381665 1.012979323381665
2.8519880479220823 2.8519880479220823 3.2462986 1.5177301 5 0.2780452799060363 0.2780452799060363
0.3263724669681665 0.32957656787566425 1.7196083 2.0632772 5 0.19242016641977389 0.1990473260450257
2.5544496515077557 2.5544496515077557 1.8622397 1.039302 5 0.10021482144323172 0.10021482144323172
3.193895897350448 3.193895897350448 5.279037 4.966189 5 0.5236633666116525 0.5236633666116525
3.7794681061944533 5.896920334868707 4.1620293 6.8788714 4 0.2534569287431086 0.003856751005417596
3.168103826605543 3.168103826605543 4.034445 4.644011 5 0.11084746331516973 0.11084746331516973
0.2194491311692068 0.22236097671091634 nan 1.0177426 4 1.545080594087074 0.023966323532920962
2.083664381565251 2.100010739165533 1.1835401 4.5436735 5 9.46246438253914e-05 2.9773016971149104
4.836464973826463 4.870759085485248 8.451931 4.978707 5 16.265990633268895 2.166064372641629
0.11485184579425231 1.7978993381150918 nan 0.42553693 4 0.043716795530777876 0.052845449081258544
10.708764434800743 1.952560808990344 2.74813 11.015705 5 2.148469615885672 0.04334657800495101
0.2602194106550706 0.28284322512410864 0.35938627 1.3333254 5 0.10285971892449985 0.10526227586665243
10.245807087072082 0.5826485142819477 11.028494 10.631146 5 2.757740088653919 14.044913760142958
7.426914065214459 7.426914065214459 7.560986 8.036923 5 1.0189832575217066 1.0189832575217066
2.262498933748132 2.262498933748132 2.253967 2.7487566 5 0.02569944969614133 0.02569944969614133
1.078434451452034 1.4914003674014633 1.6995535 1.0322443 5 2.8053736582433526 0.08574506352079642
19.337700077231258 19.337700077231258 20.267544 19.408667 5 0.157739199057404 0.157739199057404
0.41495706467866345 0.41495706467866345 0.81682503 1.4739225 5 0.11881358575446178 0.11881358575446178
4.948263940063968 4.948263940063968 nan 7.735229 5 0.4557692946951239 0.4557692946951239
4.5536082830305205 4.5536082830305205 4.7643557 6.1390333 5 0.005767159893441222 0.005767159893441222
0.5037899428765199 1.2859552366766895 nan 1.4975549 4 0.0021159371958548788 0.07190735056690518
14.047138102956842 34.894056996943576 nan 44.77018 4 1.036389116726599 12.699280575360628
0.32978032437709426 0.6104726762395895 2.7672465 1.9099663 4 0.006251029521977467 0.015539064044889707
2.934713262067565 2.610447687061805 3.71275 3.346048 5 28.72056826891439 6.7972594644718525
0.453765836081102 1.310919888465978 3.110666 2.4434977 5 3.94168015678835 0.10514350175625936
5.547599337337752 5.547599337337752 7.803148 7.2700396 5 2.2061805362529974 2.2061805362529974
4.292934918324833 6.932070200390551 9.80672 7.9547567 5 0.5901925527815913 1.3540975560074713
1.8230350299995712 1.6839277255839256 1.6928226 2.4158666 4 0.0020264947885518265 0.01975816180918298
23.506159451052515 23.506159451052515 28.77061 25.227331 5 0.23025725198356806 0.23025725198356806
0.5829080819035007 0.5829080819035007 0.95078784 0.46661243 5 9.770488871513942 9.770488871513942
1.7896265195138712 0.9785499118533859 3.2881415 2.490853 5 1.294979755599949 1.2269110204789349
4.0868887778037415 4.0868887778037415 5.937722 6.309592 5 0.07691662744422899 0.07691662744422899
25.706828942810233 25.706828942810233 25.398148 25.9881 5 8.096863812158114 8.096863812158114
2.427368644779727 2.427368644779727 2.2846186 0.9295098 5 0.13832960512703427 0.13832960512703427
0.20980135226695557 0.20980135226695557 1.5118839 1.9121811 4 0.0001978660492862974 0.0001978660492862974
0.16047028625451762 0.056240516028305106 nan 0.6697565 5 0.05543435274104931 0.02826124073247378
2.289736636191197 2.289736636191197 2.1120932 2.6681218 4 0.017798052586693477 0.017798052586693477
1.944335016028691 1.944335016028691 2.0501168 2.8796132 5 0.35630480850079277 0.35630480850079277
1.9420767915690043 1.9420767915690043 11.434571 11.833049 5 3.869290038190658 3.869290038190658
4.321236765205783 4.321236765205783 4.8345065 4.276678 5 0.42407667337765054 0.42407667337765054
1.5975636309931076 2.4537294786989445 2.539343 0.66908044 5 0.046431231859905026 1.3754687146981146
1.4088806699096408 1.482282250644669 2.12113 1.1180046 5 0.06573444287442791 0.17489523702104037
0.011260986328125002 0.011260986328125002 nan 0.69948816 5 0.0 0.0
0.2992963473301607 3.3172843723942145 nan 3.5742002 4 0.007742322000082412 0.014866945139824436
6.56575374121056 6.56575374121056 16.570719 8.916953 5 0.7015565081842351 0.7015565081842351
2.897166425594945 1.2053767219808948 2.383367 3.037958 5 0.29771094261255643 16.138267407952174
0.8689399849379656 0.9874961555554727 1.290812 1.2648128 5 0.19106931158766738 0.20068526420099764
5.222517092600358 5.222517092600358 4.906495 5.209546 5 0.2104061745349757 0.2104061745349757
5.477436852378243 5.477436852378243 6.6167974 1.8954158 5 3.550612600925551 3.550612600925551
1.5048520507445389 1.5048520507445389 nan 1.6163466 4 0.006643996573553398 0.006643996573553398
0.46661941346102503 0.4657789997682453 nan 0.597773 5 0.07706910721406496 0.10020732585542716
5.919652605329001 10.779037079598183 10.956658 8.649957 5 0.12821851402682596 0.05003885737749823
0.20213172098453971 0.20213172098453971 1.9923934 1.5364034 5 0.02872771549166136 0.02872771549166136
20.516313682666237 20.516313682666237 23.781681 15.557062 5 32.26556910988906 32.26556910988906
0.9985600520985461 0.9763110381267666 nan 1.3974417 4 0.0015059683298854168 0.024651558112260274
0.7035110319781186 2.9509207770110373 2.9376118 3.2604845 5 0.12819488244163055 0.29177879224642
19.9246509221923 19.9246509221923 18.524754 18.628248 5 0.13076600889539822 0.13076600889539822
6.725230424545723 6.725230424545723 22.126234 21.61663 5 2.617563313388623 2.617563313388623
0.7538772686054284 0.7538772686054284 nan 0.5565168 5 0.16699954383802199 0.16699954383802199
0.294677734375 0.294677734375 nan 2.8593204 5 0.0 0.0
4.838558948886165 4.834410907382521 nan 6.1701465 5 5.638899335958593 0.7713122377820307
0.9146092333368578 3.0241358693418263 nan 1.7742181 5 0.011375325299736713 0.07334430130511757
3.1972490330161825 5.373074247318813 nan 8.749518 5 0.32239178367363136 0.3039783643729827
0.15066914826174765 0.15066914826174765 nan 0.8485575 5 0.0010761370224557415 0.0010761370224557415
4.246988329715654 4.246988329715654 5.260874 5.104937 5 0.4447635529255075 0.4447635529255075
4.650857950148109 4.650857950148109 5.721251 3.7912784 5 0.9226304352288678 0.9226304352288678
1.0663736184130528 1.0663280927824657 2.7015524 3.558429 5 13.729806912433949 0.24440660870526554
1.6780771755427153 1.6780771755427153 3.760725 4.1049356 5 0.16575593123835247 0.16575593123835247
0.1019287109375 11.044566887421656 nan 3.0461886 5 0.00020739121420901104 0.0
0.7655477932633402 0.7824429848146471 1.0039275 0.27892354 5 0.014656451042567959 0.07770217976811819
2.0891440584545067 2.0891440584545067 2.2023954 2.1173875 5 0.031580703098389895 0.031580703098389895
0.1304170084138863 0.1687150557259449 0.9975109 1.5545089 5 0.272174433949562 0.3189599808644127
0.37034845501466207 2.0309944349088194 6.44191 5.6947575 5 0.33650499327168604 0.4908566485245598
0.37434777206694025 2.1002407622462593 3.916237 2.5185971 5 2.9133425931688017 0.9575775269452284
3.6097151776668355 3.6097151776668355 3.8031936 3.749184 5 0.22006732739761434 0.22006732739761434
1.1073591227286252 1.1330738894767955 1.3312447 0.68730813 5 0.06977633878244868 0.29814918224639486
0.694549306589733 2.0121430660161765 2.9475229 2.5923314 5 0.11383208039076087 0.14137324829942755
6.261471916743345 6.335027655914422 15.961525 13.210741 5 0.8381088879417345 11.173284020767507
1.4617402979766694 1.4596246890595312 6.3536825 7.239819 5 0.2838194454133658 0.325217126511947
0.9958809152226562 0.9958809152226562 1.9055629 2.1552022 5 4.041931319766116 4.041931319766116
7.1779520589430055 7.1779520589430055 7.407086 6.5102854 5 0.19789186995393532 0.19789186995393532
3.287027579779008 3.287027579779008 14.226009 12.959729 5 2.730053615874467 2.730053615874467
1.1102849417411755 1.1102849417411755 3.994391 2.8616529 5 0.26695474215159876 0.26695474215159876
0.9587826138439831 0.9262764656313225 1.4166529 1.6081989 5 0.05431999008806596 0.10069466388410703
1.2492282999478224 13.190607823829211 2.1393878 1.4667401 4 7.0344048697816035 0.046178240085330814
0.42709647898061337 4.295421896469516 5.281489 4.4828095 4 0.05324878367650509 0.11064558020446835
1.4951338708233022 1.4951338708233022 5.288798 5.6586957 5 0.04003507900258434 0.04003507900258434
0.3894749120896397 1.0069265848377793 nan 0.73309207 5 0.005805095345026283 0.09997039293949646
0.1695556640625 48.30337308404277 nan 12.106227 4 3.2156119207518143 0.0
1.1287826667364602 1.0787427233709146 4.027447 2.8832371 4 0.0850603936952409 0.1873489853911345
2.592404045397407 2.592404045397407 3.3495045 2.1560185 5 0.020914503752549312 0.020914503752549312
0.16760325369515336 0.581749507308309 nan 1.0143563 4 0.0006583533226227679 0.0007907591536194121
2.756665758363289 2.756665758363289 6.174264 3.8211582 5 1.3230789959109213 1.3230789959109213
1.6203494527410565 1.6203494527410565 9.00198 8.993435 5 7.21474257743138 7.21474257743138
0.3629483017552463 0.4967440981068163 nan 1.2740484 4 0.4142418597911263 0.058303597063670005
8.159391219494333 8.158770688789506 14.468883 14.391027 5 6.998061511305952 7.337785139475071
0.586959971462146 0.5800972501256049 5.2911663 4.2064037 5 0.8543857007495479 1.0656772914108972
2.1340848613103485 0.05039862026371817 nan 0.68511176 5 0.01925031406080236 0.00607634208671565
3.8830119748839476 4.270239265284196 nan 0.22584473 5 0.3435996581264315 4.301488659220888
1.6884980489382986 2.1693280801437314 1.7859092 1.6941178 5 0.048977283128616704 0.35219913448657003
1.9950511986877304 2.0160911158254886 3.2680607 3.474414 5 0.14543700005802576 0.1636594737516003
0.7373046875 0.7373046875 nan 3.0174947 5 0.0 0.0
3.024102076423507 2.64856021511107 3.2340322 2.2153535 5 0.03906525302469188 0.04148268778661244
1.6642115331496818 2.0371995569626633 1.5343652 1.9253918 5 0.03572382077160931 0.07836093563245425
32.00105802964657 32.00105802964657 33.731834 31.22203 5 18.632446977135192 18.632446977135192
0.3243501560182716 0.21468157133911875 nan 1.1060822 4 0.02408740429904109 0.031121783158059302
0.7136705322069183 0.7255790626063442 1.2094706 1.424938 5 0.041651496748264655 0.08053266594514386
0.4246919486003098 0.4246919486003098 1.8458102 0.24429387 5 0.03788082651267008 0.03788082651267008
9.698444479667511 9.698444479667511 9.6837845 7.706035 5 1.9813507210563117 1.9813507210563117
15.516835808651681 15.516835808651681 17.201157 17.489758 5 3.081833378652338 3.081833378652338
1.459547563151952 2.210001091204161 2.381547 1.8481975 5 0.05781937724879821 0.13355888835236712
3.539405237636641 3.5394065248657705 3.5858364 4.0889645 5 1.5261576736099742 6.565791902100034
1.5236434715151392 1.5236434715151392 15.8205595 13.820756 5 1.5499462241726734 1.5499462241726734
2.7029981757607993 2.7029981757607993 18.246517 7.523126 5 3.5300146599357656 3.5300146599357656
0.37710662243344795 3.336643005401968 3.2549322 3.1076465 4 9.137924738914167 0.13854979595236439
0.8633278216025726 0.6877651282175472 2.6010182 1.8805922 5 0.14180189092370607 0.13358140508314986
0.18328033590581277 0.41634216334752316 nan 0.7053068 4 0.006741328462795684 0.025138699506874314
0.7039226017632461 0.6552967265755061 1.1425812 0.90450746 5 0.15082614193300964 0.24557419870764982
0.3997014060871456 10.19197088594636 nan 0.8632773 5 0.9489476614184894 0.9601157177644972
5.172182652002542 5.172182652002542 7.4968686 6.488927 5 0.6268343349260804 0.6268343349260804
1.5029830952351333 1.5029830952351333 1.90548 2.8271694 5 0.003356368454377587 0.003356368454377587
